"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment",,"Distance to Parks"
"37","North Carolina","37151031303","Randolph County, NC - 37151031303","2020","1.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37151031303","Randolph County, NC - 37151031303","2020","5.9%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37151031304","Randolph County, NC - 37151031304","2020","8.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37151031304","Randolph County, NC - 37151031304","2020","25.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37151031305","Randolph County, NC - 37151031305","2020","2.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37151031305","Randolph County, NC - 37151031305","2020","7.5%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37151031307","Randolph County, NC - 37151031307","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37151031307","Randolph County, NC - 37151031307","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37151031308","Randolph County, NC - 37151031308","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37151031308","Randolph County, NC - 37151031308","2020","1.3%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37151031401","Randolph County, NC - 37151031401","2020","25.2%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37151031401","Randolph County, NC - 37151031401","2020","58.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37151031402","Randolph County, NC - 37151031402","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37151031402","Randolph County, NC - 37151031402","2020","0.9%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37151031501","Randolph County, NC - 37151031501","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37151031501","Randolph County, NC - 37151031501","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37151031503","Randolph County, NC - 37151031503","2020","0.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37151031503","Randolph County, NC - 37151031503","2020","34.2%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37151031504","Randolph County, NC - 37151031504","2020","37.4%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37151031504","Randolph County, NC - 37151031504","2020","72.6%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37151031505","Randolph County, NC - 37151031505","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37151031505","Randolph County, NC - 37151031505","2020","2.1%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37151031601","Randolph County, NC - 37151031601","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37151031601","Randolph County, NC - 37151031601","2020","9.3%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37151031602","Randolph County, NC - 37151031602","2020","0.5%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37151031602","Randolph County, NC - 37151031602","2020","16.2%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37153970100","Richmond County, NC - 37153970100","2020","62.2%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37153970100","Richmond County, NC - 37153970100","2020","81.7%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37153970200","Richmond County, NC - 37153970200","2020","14.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37153970200","Richmond County, NC - 37153970200","2020","22.5%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37153970300","Richmond County, NC - 37153970300","2020","2.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37153970300","Richmond County, NC - 37153970300","2020","11.4%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37153970400","Richmond County, NC - 37153970400","2020","24.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37153970400","Richmond County, NC - 37153970400","2020","51.2%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37153970500","Richmond County, NC - 37153970500","2020","43.5%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37153970500","Richmond County, NC - 37153970500","2020","95.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37153970600","Richmond County, NC - 37153970600","2020","32.6%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37153970600","Richmond County, NC - 37153970600","2020","52.9%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37153970700","Richmond County, NC - 37153970700","2020","40.4%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37153970700","Richmond County, NC - 37153970700","2020","90.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37153970800","Richmond County, NC - 37153970800","2020","0.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37153970800","Richmond County, NC - 37153970800","2020","2.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37153970900","Richmond County, NC - 37153970900","2020","6.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37153970900","Richmond County, NC - 37153970900","2020","18.3%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37153971000","Richmond County, NC - 37153971000","2020","14.5%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37153971000","Richmond County, NC - 37153971000","2020","33.1%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37153971100","Richmond County, NC - 37153971100","2020","35.8%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37153971100","Richmond County, NC - 37153971100","2020","49.1%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155960101","Robeson County, NC - 37155960101","2020","0.4%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155960101","Robeson County, NC - 37155960101","2020","4.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155960102","Robeson County, NC - 37155960102","2020","5.9%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155960102","Robeson County, NC - 37155960102","2020","13.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155960202","Robeson County, NC - 37155960202","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155960202","Robeson County, NC - 37155960202","2020","0.1%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155960203","Robeson County, NC - 37155960203","2020","4.4%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155960203","Robeson County, NC - 37155960203","2020","17.3%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155960204","Robeson County, NC - 37155960204","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155960204","Robeson County, NC - 37155960204","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155960301","Robeson County, NC - 37155960301","2020","34.4%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155960301","Robeson County, NC - 37155960301","2020","64.9%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155960302","Robeson County, NC - 37155960302","2020","2.1%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155960302","Robeson County, NC - 37155960302","2020","11.1%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155960402","Robeson County, NC - 37155960402","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155960402","Robeson County, NC - 37155960402","2020","0.9%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155960403","Robeson County, NC - 37155960403","2020","0.1%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155960403","Robeson County, NC - 37155960403","2020","1.6%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155960404","Robeson County, NC - 37155960404","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155960404","Robeson County, NC - 37155960404","2020","1.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155960501","Robeson County, NC - 37155960501","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155960501","Robeson County, NC - 37155960501","2020","5.2%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155960502","Robeson County, NC - 37155960502","2020","31.8%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155960502","Robeson County, NC - 37155960502","2020","74.9%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155960503","Robeson County, NC - 37155960503","2020","15.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155960503","Robeson County, NC - 37155960503","2020","49.4%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155960601","Robeson County, NC - 37155960601","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155960601","Robeson County, NC - 37155960601","2020","2.4%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155960602","Robeson County, NC - 37155960602","2020","6.4%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155960602","Robeson County, NC - 37155960602","2020","16.6%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155960701","Robeson County, NC - 37155960701","2020","4.2%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155960701","Robeson County, NC - 37155960701","2020","11.5%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155960702","Robeson County, NC - 37155960702","2020","7.8%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155960702","Robeson County, NC - 37155960702","2020","22.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155960801","Robeson County, NC - 37155960801","2020","29.1%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155960801","Robeson County, NC - 37155960801","2020","60.6%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155960802","Robeson County, NC - 37155960802","2020","36.6%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155960802","Robeson County, NC - 37155960802","2020","73.2%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155960900","Robeson County, NC - 37155960900","2020","56.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155960900","Robeson County, NC - 37155960900","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155961000","Robeson County, NC - 37155961000","2020","94.8%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155961000","Robeson County, NC - 37155961000","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155961100","Robeson County, NC - 37155961100","2020","26.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155961100","Robeson County, NC - 37155961100","2020","54.6%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155961200","Robeson County, NC - 37155961200","2020","88.9%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155961200","Robeson County, NC - 37155961200","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155961301","Robeson County, NC - 37155961301","2020","11.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155961301","Robeson County, NC - 37155961301","2020","45.1%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155961302","Robeson County, NC - 37155961302","2020","39.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155961302","Robeson County, NC - 37155961302","2020","77.3%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155961400","Robeson County, NC - 37155961400","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155961400","Robeson County, NC - 37155961400","2020","0.3%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155961500","Robeson County, NC - 37155961500","2020","15.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155961500","Robeson County, NC - 37155961500","2020","24.1%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155961601","Robeson County, NC - 37155961601","2020","32.2%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155961601","Robeson County, NC - 37155961601","2020","56.7%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155961602","Robeson County, NC - 37155961602","2020","10.8%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155961602","Robeson County, NC - 37155961602","2020","18.2%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155961700","Robeson County, NC - 37155961700","2020","10.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155961700","Robeson County, NC - 37155961700","2020","25.6%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155961801","Robeson County, NC - 37155961801","2020","0.1%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155961801","Robeson County, NC - 37155961801","2020","1.5%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155961802","Robeson County, NC - 37155961802","2020","0.6%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155961802","Robeson County, NC - 37155961802","2020","2.6%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155961900","Robeson County, NC - 37155961900","2020","0.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155961900","Robeson County, NC - 37155961900","2020","2.4%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155962001","Robeson County, NC - 37155962001","2020","12.6%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155962001","Robeson County, NC - 37155962001","2020","29.7%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37155962002","Robeson County, NC - 37155962002","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37155962002","Robeson County, NC - 37155962002","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37157040101","Rockingham County, NC - 37157040101","2020","0.1%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37157040101","Rockingham County, NC - 37157040101","2020","1.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37157040102","Rockingham County, NC - 37157040102","2020","0.2%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37157040102","Rockingham County, NC - 37157040102","2020","1.5%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37157040200","Rockingham County, NC - 37157040200","2020","9.1%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37157040200","Rockingham County, NC - 37157040200","2020","32.9%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37157040300","Rockingham County, NC - 37157040300","2020","18.9%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37157040300","Rockingham County, NC - 37157040300","2020","59.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37157040400","Rockingham County, NC - 37157040400","2020","16.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37157040400","Rockingham County, NC - 37157040400","2020","39.1%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37157040501","Rockingham County, NC - 37157040501","2020","5.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37157040501","Rockingham County, NC - 37157040501","2020","12.7%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37157040502","Rockingham County, NC - 37157040502","2020","2.6%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37157040502","Rockingham County, NC - 37157040502","2020","14.9%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37157040601","Rockingham County, NC - 37157040601","2020","9.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37157040601","Rockingham County, NC - 37157040601","2020","17.6%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37157040602","Rockingham County, NC - 37157040602","2020","2.9%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37157040602","Rockingham County, NC - 37157040602","2020","8.6%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37157040700","Rockingham County, NC - 37157040700","2020","32.9%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37157040700","Rockingham County, NC - 37157040700","2020","59.1%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37157040800","Rockingham County, NC - 37157040800","2020","77.8%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37157040800","Rockingham County, NC - 37157040800","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37157040900","Rockingham County, NC - 37157040900","2020","61.1%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37157040900","Rockingham County, NC - 37157040900","2020","94.5%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37157041001","Rockingham County, NC - 37157041001","2020","1.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37157041001","Rockingham County, NC - 37157041001","2020","4.4%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37157041002","Rockingham County, NC - 37157041002","2020","1.9%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37157041002","Rockingham County, NC - 37157041002","2020","3.5%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37157041100","Rockingham County, NC - 37157041100","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37157041100","Rockingham County, NC - 37157041100","2020","0.1%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37157041200","Rockingham County, NC - 37157041200","2020","42.8%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37157041200","Rockingham County, NC - 37157041200","2020","77.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37157041300","Rockingham County, NC - 37157041300","2020","1.5%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37157041300","Rockingham County, NC - 37157041300","2020","5.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37157041400","Rockingham County, NC - 37157041400","2020","18.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37157041400","Rockingham County, NC - 37157041400","2020","52.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37157041501","Rockingham County, NC - 37157041501","2020","21.4%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37157041501","Rockingham County, NC - 37157041501","2020","59.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37157041502","Rockingham County, NC - 37157041502","2020","74.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37157041502","Rockingham County, NC - 37157041502","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37157041601","Rockingham County, NC - 37157041601","2020","0.2%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37157041601","Rockingham County, NC - 37157041601","2020","2.2%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37157041602","Rockingham County, NC - 37157041602","2020","9.1%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37157041602","Rockingham County, NC - 37157041602","2020","21.1%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37159050201","Rowan County, NC - 37159050201","2020","20.5%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37159050201","Rowan County, NC - 37159050201","2020","42.6%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37159050202","Rowan County, NC - 37159050202","2020","42.6%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37159050202","Rowan County, NC - 37159050202","2020","79.1%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37159050300","Rowan County, NC - 37159050300","2020","81.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37159050300","Rowan County, NC - 37159050300","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37159050400","Rowan County, NC - 37159050400","2020","96.6%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37159050400","Rowan County, NC - 37159050400","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37159050500","Rowan County, NC - 37159050500","2020","97.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37159050500","Rowan County, NC - 37159050500","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37159050700","Rowan County, NC - 37159050700","2020","40.8%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37159050700","Rowan County, NC - 37159050700","2020","60.6%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37159050800","Rowan County, NC - 37159050800","2020","25.1%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37159050800","Rowan County, NC - 37159050800","2020","50.3%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37159050901","Rowan County, NC - 37159050901","2020","6.5%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37159050901","Rowan County, NC - 37159050901","2020","16.9%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37159050903","Rowan County, NC - 37159050903","2020","3.6%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37159050903","Rowan County, NC - 37159050903","2020","14.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37159050904","Rowan County, NC - 37159050904","2020","0.5%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37159050904","Rowan County, NC - 37159050904","2020","1.7%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37159051001","Rowan County, NC - 37159051001","2020","3.4%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37159051001","Rowan County, NC - 37159051001","2020","10.3%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37159051002","Rowan County, NC - 37159051002","2020","27.4%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37159051002","Rowan County, NC - 37159051002","2020","69.2%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37159051101","Rowan County, NC - 37159051101","2020","0.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37159051101","Rowan County, NC - 37159051101","2020","4.9%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37159051102","Rowan County, NC - 37159051102","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37159051102","Rowan County, NC - 37159051102","2020","0.4%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37159051201","Rowan County, NC - 37159051201","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37159051201","Rowan County, NC - 37159051201","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37159051202","Rowan County, NC - 37159051202","2020","19.2%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37159051202","Rowan County, NC - 37159051202","2020","44.9%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37159051204","Rowan County, NC - 37159051204","2020","0.1%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37159051204","Rowan County, NC - 37159051204","2020","7.2%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37159051301","Rowan County, NC - 37159051301","2020","13.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37159051301","Rowan County, NC - 37159051301","2020","40.5%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37159051302","Rowan County, NC - 37159051302","2020","18.9%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37159051302","Rowan County, NC - 37159051302","2020","43.4%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37159051303","Rowan County, NC - 37159051303","2020","30.8%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37159051303","Rowan County, NC - 37159051303","2020","74.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37159051400","Rowan County, NC - 37159051400","2020","10.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37159051400","Rowan County, NC - 37159051400","2020","40.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37159051501","Rowan County, NC - 37159051501","2020","48.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37159051501","Rowan County, NC - 37159051501","2020","96.5%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37159051502","Rowan County, NC - 37159051502","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37159051502","Rowan County, NC - 37159051502","2020","8.4%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37159051600","Rowan County, NC - 37159051600","2020","31.8%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37159051600","Rowan County, NC - 37159051600","2020","63.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37159051700","Rowan County, NC - 37159051700","2020","14.5%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37159051700","Rowan County, NC - 37159051700","2020","36.7%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37159051801","Rowan County, NC - 37159051801","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37159051801","Rowan County, NC - 37159051801","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37159051802","Rowan County, NC - 37159051802","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37159051802","Rowan County, NC - 37159051802","2020","0.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37159051901","Rowan County, NC - 37159051901","2020","14.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37159051901","Rowan County, NC - 37159051901","2020","27.6%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37159051903","Rowan County, NC - 37159051903","2020","1.5%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37159051903","Rowan County, NC - 37159051903","2020","4.9%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37159051904","Rowan County, NC - 37159051904","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37159051904","Rowan County, NC - 37159051904","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37159052000","Rowan County, NC - 37159052000","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37159052000","Rowan County, NC - 37159052000","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37161960101","Rutherford County, NC - 37161960101","2020","42.2%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37161960101","Rutherford County, NC - 37161960101","2020","47.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37161960102","Rutherford County, NC - 37161960102","2020","5.8%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37161960102","Rutherford County, NC - 37161960102","2020","10.3%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37161960103","Rutherford County, NC - 37161960103","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37161960103","Rutherford County, NC - 37161960103","2020","0.5%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37161960201","Rutherford County, NC - 37161960201","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37161960201","Rutherford County, NC - 37161960201","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37161960202","Rutherford County, NC - 37161960202","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37161960202","Rutherford County, NC - 37161960202","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37161960203","Rutherford County, NC - 37161960203","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37161960203","Rutherford County, NC - 37161960203","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37161960301","Rutherford County, NC - 37161960301","2020","30.9%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37161960301","Rutherford County, NC - 37161960301","2020","41.3%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37161960302","Rutherford County, NC - 37161960302","2020","40.1%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37161960302","Rutherford County, NC - 37161960302","2020","49.9%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37161960400","Rutherford County, NC - 37161960400","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37161960400","Rutherford County, NC - 37161960400","2020","1.1%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37161960501","Rutherford County, NC - 37161960501","2020","4.6%","",,"Distance to Parks: 1/2 Mile"
